,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
110827,Kurunegala,PF,5.0,61207012021,helped,a,43493.30859375,1.0,1,41.13602498766353,41.13602498766353,3666.666870117188,26363.02064799003,8704.336993145018,0.0,8704.336993145018,0.0,0.0,0.00016043312131593465,2860.3745889629686,0.0,2860.3745889629686,2860.3745889629686,0.0,2860.3745889629686,0.0,3,36346.798828125,5.632680043150034,16111.574863185195,0.0,0,0.0,0.012317779081079654,-0.0016002271514903598,-1.0,0.019267822736030827,0.019267822736030827,False,8704.336993145018,18846.83036819229,2196.9183873325023,-4991.889090067485,2860.3745889629686,0.0,2860.3745889629686,2860.3745889629686,-4991.889090067485,151.29602464413205
110836,Kurunegala,PF,5.0,61207013021,helped,a,43493.30859375,1.0,1,23.139007572982564,23.139007572982564,0.0,32132.02860546676,7988.668297667008,0.0,7988.668297667008,0.0,0.0,0.00016043312131593465,2624.655323401972,0.0,2624.655323401972,2624.655323401972,0.0,2624.655323401972,0.0,3,36346.798828125,5.632680043150034,14783.843660273787,0.0,0,0.0,0.011157346565902814,-0.0006023688623176123,-1.0,0.019267822736030827,0.019267822736030827,False,7988.668297667008,19387.700939683356,2677.669050455563,-2107.3851113291203,2624.655323401972,0.0,2624.655323401972,2624.655323401972,-2107.3851113291203,91.17611627612894
110913,Kurunegala,PF,5.0,61208024071,helped,a,43493.30859375,1.0,0,24.68163492334827,24.68163492334827,0.0,10161.604014074841,5871.339246129634,0.0,5871.339246129634,0.0,0.0,0.00016043312131593465,1929.0126005548932,0.0,1929.0126005548932,1929.0126005548932,0.0,1929.0126005548932,0.0,3,36346.798828125,5.632680043150034,10865.510778130496,0.0,0,0.0,0.019840328665200226,-0.006530942632006823,-1.0,0.019267822736030827,0.019267822736030827,False,5871.339246129634,17358.57462117432,846.8003345062367,-13092.59740702508,1929.0126005548932,0.0,1929.0126005548932,1929.0126005548932,-13092.59740702508,289.4337188358376
110925,Kurunegala,PF,5.0,61209026021,helped,a,43493.30859375,1.0,1,30.85201009731008,30.85201009731008,0.0,35659.81047817576,15796.087689338363,0.0,15796.087689338363,0.0,0.0,0.00016043312131593465,5189.761809844322,0.0,5189.761809844322,5189.761809844322,0.0,5189.761809844322,0.0,3,36346.798828125,5.632680043150034,29232.267775012315,0.0,0,0.0,0.010591085653192181,-9.213385524839193e-05,-1.0,0.019267822736030827,0.019267822736030827,False,15796.087689338363,19666.24508321666,2971.6508731813133,-343.4941749746213,5189.761809844322,0.0,5189.761809844322,5189.761809844322,-343.4941749746213,106.61379546857307
110991,Kurunegala,PF,5.0,61209035101,helped,a,43493.30859375,1.0,0,51.419988017391596,51.419988017391596,0.0,29127.390305476885,33764.34575447325,0.0,33764.34575447325,0.0,0.0,0.00016043312131593465,11093.184311025068,0.0,11093.184311025068,11093.184311025068,0.0,11093.184311025068,0.0,3,36346.798828125,5.632680043150034,62484.357883695964,0.0,0,0.0,0.011718693836080405,-0.0010932854248986233,-1.0,0.019267822736030827,0.019267822736030827,False,33764.34575447325,18945.197880240696,2427.2825254564073,-3609.7042613240574,11093.184311025068,0.0,11093.184311025068,11093.184311025068,-3609.7042613240574,283.2926507196363
111052,Kurunegala,PF,5.0,61210045021,helped,a,43493.30859375,1.0,1,41.13602498766353,41.13602498766353,0.0,36255.74186759229,12064.901263411479,0.0,12064.901263411479,0.0,0.0,0.00016043312131593465,3963.8906194890883,0.0,3963.8906194890883,3963.8906194890883,0.0,3963.8906194890883,0.0,3,36346.798828125,5.632680043150034,22327.327585625815,0.0,0,0.0,0.010503682789222696,-1.2086490429920393e-05,-1.0,0.019267822736030827,0.019267822736030827,False,12064.901263411479,19745.267051314735,3021.3118222993576,-45.52848026635547,3963.8906194890883,0.0,3963.8906194890883,3963.8906194890883,-45.52848026635547,77.25277648854419
111073,Kurunegala,PF,5.0,61210048071,helped,a,43493.30859375,1.0,1,70.51888254670878,70.51888254670878,0.0,31720.63168971238,16667.747927504843,0.0,16667.747927504843,0.0,0.0,0.00016043312131593465,5476.1434192759725,0.0,5476.1434192759725,5476.1434192759725,0.0,5476.1434192759725,0.0,3,36346.798828125,5.632680043150034,30845.363751183162,0.0,0,0.0,0.011229465416868197,-0.0006662838128695251,-1.0,0.019267822736030827,0.019267822736030827,False,16667.747927504843,19294.512534781836,2643.385974142698,-2313.08356920631,5476.1434192759725,0.0,5476.1434192759725,5476.1434192759725,-2313.08356920631,150.08144486478386
111075,Kurunegala,PF,5.0,61210049031,helped,a,43493.30859375,1.0,1,35.25944127335439,35.25944127335439,0.0,21229.528406164827,10837.805613889,0.0,10837.805613889,0.0,0.0,0.00016043312131593465,3560.7316687309076,0.0,3560.7316687309076,3560.7316687309076,0.0,3560.7316687309076,0.0,3,36346.798828125,5.632680043150034,20056.462209472902,0.0,0,0.0,0.013726500247823186,-0.0027217155105986796,-1.0,0.019267822736030827,0.019267822736030827,False,10837.805613889,18356.08938270916,1769.1273671804022,-7558.635210980086,3560.7316687309076,0.0,3560.7316687309076,3560.7316687309076,-7558.635210980086,214.24598997516364
111077,Kurunegala,PF,5.0,61210049051,helped,a,43493.30859375,1.0,1,44.074301591692986,44.074301591692986,0.0,36031.683126066775,10655.306047137736,0.0,10655.306047137736,0.0,0.0,0.00016043312131593465,3500.771930568773,0.0,3500.771930568773,3500.771930568773,0.0,3500.771930568773,0.0,3,36346.798828125,5.632680043150034,19718.728188934543,0.0,0,0.0,0.010536290128443244,-4.1989112338751265e-05,-1.0,0.019267822736030827,0.019267822736030827,False,10655.306047137736,19733.36021626772,3002.6402605055646,-157.5578510291125,3500.771930568773,0.0,3500.771930568773,3500.771930568773,-157.5578510291125,70.48804974177042
111116,Kurunegala,PF,5.0,61211054021,helped,a,43493.30859375,1.0,1,34.28002082305295,34.28002082305295,0.0,28760.3076789302,10888.519470272924,0.0,10888.519470272924,0.0,0.0,0.00016043312131593465,3577.3935688334786,0.0,3577.3935688334786,3577.3935688334786,0.0,3577.3935688334786,0.0,3,36346.798828125,5.632680043150034,20150.313361661614,0.0,0,0.0,0.011793242578230997,-0.0011573324994035284,-1.0,0.019267822736030827,0.019267822736030827,False,10888.519470272924,19055.884143614563,2396.692306577517,-3793.2455745974003,3577.3935688334786,0.0,3577.3935688334786,3577.3935688334786,-3793.2455745974003,142.01616846687628
111239,Kurunegala,PF,5.0,61212070091,helped,a,43493.30859375,1.0,1,27.424016658442355,27.424016658442355,0.0,32101.372468862945,8677.499054241438,0.0,8677.499054241438,0.0,0.0,0.00016043312131593465,2850.968802044473,0.0,2850.968802044473,2850.968802044473,0.0,2850.968802044473,0.0,3,36346.798828125,5.632680043150034,16058.595074919263,0.0,0,0.0,0.011162672810430744,-0.0006070976212049606,-1.0,0.019267822736030827,0.019267822736030827,False,8677.499054241438,19380.490355140853,2675.1143724052454,-2122.7131796310277,2850.968802044473,0.0,2850.968802044473,2850.968802044473,-2122.7131796310277,95.83202276831406
111249,Kurunegala,PF,5.0,61212073021,helped,a,43493.30859375,1.0,1,61.70402222837019,61.70402222837019,0.0,29349.603350704565,8474.07081450602,0.0,8474.07081450602,0.0,0.0,0.00016043312131593465,2784.1330050809433,0.0,2784.1330050809433,2784.1330050809433,0.0,2784.1330050809433,0.0,3,36346.798828125,5.632680043150034,15682.130415194762,0.0,0,0.0,0.011674246994173128,-0.0010549704643509404,-1.0,0.019267822736030827,0.019267822736030827,False,8474.07081450602,19125.953742459722,2445.8002792253806,-3498.5977387102175,2784.1330050809433,0.0,2784.1330050809433,2784.1330050809433,-3498.5977387102175,121.05454226957919
111278,Kurunegala,PF,5.0,61304114081,helped,a,43493.30859375,1.0,0,0.8804730463733124,0.8804730463733124,0.0,33591.05152889447,13179.753638272603,0.0,13179.753638272603,0.0,0.0,0.00016043312131593465,4330.172346487456,0.0,4330.172346487456,4330.172346487456,0.0,4330.172346487456,0.0,3,36346.798828125,5.632680043150034,24390.475359460048,0.0,0,0.0,0.010912347716124659,-0.0003834179991013285,-1.0,0.019267822736030827,0.019267822736030827,False,13179.753638272603,19490.480681156445,2799.2542940745393,-1377.8736496152633,4330.172346487456,0.0,4330.172346487456,4330.172346487456,-1377.8736496152633,109.9816184220177
111285,Kurunegala,PF,5.0,61306131041,helped,a,43493.30859375,1.0,1,2.4457585327644096,2.4457585327644096,0.0,34364.84651821105,18990.483092475508,0.0,18990.483092475508,0.0,0.0,0.00016043312131593465,6239.2717641308445,0.0,6239.2717641308445,6239.2717641308445,0.0,6239.2717641308445,0.0,3,36346.798828125,5.632680043150034,35143.82154960932,0.0,0,0.0,0.010788791281391407,-0.0002719446817272209,-1.0,0.019267822736030827,0.019267822736030827,False,18990.483092475508,19525.634080112304,2863.737209850921,-990.9761549569739,6239.2717641308445,0.0,6239.2717641308445,6239.2717641308445,-990.9761549569739,139.31113524253985
111365,Kurunegala,PF,5.0,61202087051,not_helped,na,43493.30859375,1.0,1,2427.941977942024,2427.941977942024,12000.0,25482.236796609675,0.0,0.0,0.0,0.0,0.0,0.00016043312131593465,1.9251974557912157,0.0,1.9251974557912157,1.9251974557912157,0.0,1.9251974557912157,0.9985774245179969,0,36346.798828125,1.2625795677775447,2.430714971619302,0.0,0,0.0,0.012528850356760816,-0.0031347039271868095,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,1914.146537937364,2123.5197330508063,-10864.562031515325,1.9251974557912157,0.0,1.9251974557912157,1.9251974557912157,-10864.562031515325,209.37319511344228
111430,Kurunegala,PF,5.0,61206135081,not_helped,na,43493.30859375,1.0,0,2549.341135466172,2549.341135466172,1857.1430053710935,33602.799532313926,0.0,0.0,0.0,0.0,0.0,0.00016043312131593465,0.29794724908174014,0.0,0.29794724908174014,0.29794724908174014,0.0,0.29794724908174014,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.3761821089661319,0.0,0,0.0,0.010910439995532902,-0.0007415826002884991,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2747.3567164203596,2800.233294359494,-2743.9992958110743,0.29794724908174014,0.0,0.29794724908174014,0.29794724908174014,-2743.9992958110743,52.876577939134094
111436,Kurunegala,PF,5.0,61207004021,not_helped,na,43493.30859375,1.0,1,1618.6279852946827,1618.6279852946827,1500.0,36227.64626839212,0.0,0.0,0.0,0.0,0.0,0.00016043312131593465,0.24064968197390196,0.0,0.24064968197390196,0.24064968197390196,0.0,0.24064968197390196,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.30383937145241274,0.0,0,0.0,0.010507754956452156,-3.160794214329623e-05,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,3016.670119493333,3018.97052236601,-119.15255973288004,0.24064968197390196,0.0,0.24064968197390196,0.24064968197390196,-119.15255973288004,2.3004028726767096
111443,Kurunegala,PF,5.0,61207012021,not_helped,na,43493.30859375,1.0,1,2427.941977942024,2427.941977942024,3666.666870117188,26363.02064799003,0.0,0.0,0.0,0.0,0.0,0.00016043312131593465,0.5882548107986292,0.0,0.5882548107986292,0.5882548107986292,0.0,0.5882548107986292,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.7427185047611945,0.0,0,0.0,0.012317779081079654,-0.002858254906199825,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2004.5414930755883,2196.9183873325023,-9983.77818013497,0.5882548107986292,0.0,0.5882548107986292,0.5882548107986292,-9983.77818013497,192.3768942569141
111538,Kurunegala,PF,10.0,61102090081,helped,a,43493.30859375,1.0,1,4.450717866262656,4.450717866262656,0.0,30338.295982620813,16650.207957820276,0.0,16650.207957820276,0.0,0.0,0.00017167126035360836,5470.380709761753,0.0,5470.380709761753,5470.380709761753,0.0,5470.380709761753,0.0,3,36346.798828125,5.632680043150034,30812.904252307944,0.0,0,0.0,0.011482445787666646,-0.00088852786411318,-1.0,0.019267822736030827,0.019267822736030827,False,16650.207957820276,18773.55569428242,2528.191331885068,-3004.2514227520933,5470.380709761753,0.0,5470.380709761753,5470.380709761753,-3004.2514227520933,163.28770968234767
111745,Kurunegala,PF,10.0,61202087051,helped,a,43493.30859375,1.0,1,44.39530346089009,44.39530346089009,12000.0,25482.236796609675,5609.270344948632,0.0,5609.270344948632,0.0,0.0,0.00017167126035360836,1844.9706282882007,0.0,1844.9706282882007,1844.9706282882007,0.0,1844.9706282882007,0.0,3,36346.798828125,5.632680043150034,10392.12923815693,0.0,0,0.0,0.012528850356760816,-0.0017745858500036195,-1.0,0.019267822736030827,0.019267822736030827,False,5609.270344948632,18391.95501044754,2123.5197330508063,-5432.281015757662,1844.9706282882007,0.0,1844.9706282882007,1844.9706282882007,-5432.281015757662,140.2167946829646
111821,Kurunegala,PF,10.0,61203097061,helped,a,43493.30859375,1.0,1,36.99608621740841,36.99608621740841,0.0,35066.838062189054,23246.385059549983,0.0,23246.385059549983,0.0,0.0,0.00017167126035360836,7637.536823780535,0.0,7637.536823780535,7637.536823780535,0.0,7637.536823780535,0.0,3,36346.798828125,5.632680043150034,43019.80124613212,0.0,0,0.0,0.010680256716693322,-0.00017345121676234614,-1.0,0.019267822736030827,0.019267822736030827,False,23246.385059549983,19171.398843028044,2922.2365051824213,-639.9803829679731,7637.536823780535,0.0,7637.536823780535,7637.536823780535,-639.9803829679731,159.48973423407529
111829,Kurunegala,PF,10.0,61203098051,helped,a,43493.30859375,1.0,1,36.99608621740841,36.99608621740841,0.0,33180.5540238757,15183.153955527456,0.0,15183.153955527456,0.0,0.0,0.00017167126035360836,4988.384092383046,0.0,4988.384092383046,4988.384092383046,0.0,4988.384092383046,0.0,3,36346.798828125,5.632680043150034,28097.97152473308,0.0,0,0.0,0.01097964197983224,-0.00044383594935908083,-1.0,0.019267822736030827,0.019267822736030827,False,15183.153955527456,19047.079618491156,2765.0461686563085,-1583.122402124649,4988.384092383046,0.0,4988.384092383046,4988.384092383046,-1583.122402124649,126.6186222448496
111845,Kurunegala,PF,10.0,61203101061,helped,a,43493.30859375,1.0,1,47.56638480691322,47.56638480691322,0.0,31341.001258017186,13235.102569209972,0.0,13235.102569209972,0.0,0.0,0.00017167126035360836,4348.357087775537,0.0,4348.357087775537,4348.357087775537,0.0,4348.357087775537,0.0,3,36346.798828125,5.632680043150034,24492.90418880327,0.0,0,0.0,0.011297271402101693,-0.000726151609628361,-1.0,0.019267822736030827,0.019267822736030827,False,13235.102569209972,18888.393393237595,2611.7501048347654,-2502.898785053907,4348.357087775537,0.0,4348.357087775537,4348.357087775537,-2502.898785053907,132.0087836768679
111919,Kurunegala,PF,10.0,61204112011,helped,a,43493.30859375,1.0,1,41.62058533424435,41.62058533424435,0.0,35627.27641883083,7723.0141421409135,0.0,7723.0141421409135,0.0,0.0,0.00017167126035360836,2537.3753704104274,0.0,2537.3753704104274,2537.3753704104274,0.0,2537.3753704104274,0.0,3,36346.798828125,5.632680043150034,14292.22361089124,0.0,0,0.0,0.010595920325050254,-9.655180028693708e-05,-1.0,0.019267822736030827,0.019267822736030827,False,7723.0141421409135,19321.770259678655,2968.9397015692357,-359.76120464708583,2537.3753704104274,0.0,2537.3753704104274,2537.3753704104274,-359.76120464708583,55.82151397027963
111988,Kurunegala,PF,10.0,61205122041,helped,a,43493.30859375,1.0,0,29.596868973926725,29.596868973926725,0.0,20936.884469115277,25918.857461032232,0.0,25918.857461032232,0.0,0.0,0.00017167126035360836,8515.570390056368,0.0,8515.570390056368,8515.570390056368,0.0,8515.570390056368,0.0,3,36346.798828125,5.632680043150034,47965.483392109854,0.0,0,0.0,0.013822097985199852,-0.0027942347139323495,-1.0,0.019267822736030827,0.019267822736030827,False,25918.857461032232,17840.858194610766,1744.740372426273,-7704.957179504861,8515.570390056368,0.0,8515.570390056368,8515.570390056368,-7704.957179504861,312.5342498952067
112056,Kurunegala,PF,10.0,61206132011,helped,a,43493.30859375,1.0,1,44.39530346089009,44.39530346089009,0.0,36330.964245596835,20391.832037822063,0.0,20391.832037822063,0.0,0.0,0.00017167126035360836,6699.68116308182,0.0,6699.68116308182,6699.68116308182,0.0,6699.68116308182,0.0,3,36346.798828125,5.632680043150034,37737.16038275918,0.0,0,0.0,0.010492803345000913,-2.0990914990479024e-06,-1.0,0.019267822736030827,0.019267822736030827,False,20391.832037822063,19306.991607876622,3027.5803537997363,-7.917291264082451,6699.68116308182,0.0,6699.68116308182,6699.68116308182,-7.917291264082451,129.2408180028112
112087,Kurunegala,PF,10.0,61206135081,helped,a,43493.30859375,1.0,0,46.61510627625607,46.61510627625607,1857.1430053710935,33602.799532313926,61700.27329579165,0.0,61700.27329579165,0.0,0.0,0.00017167126035360836,20271.776428662273,0.0,20271.776428662273,20271.776428662273,0.0,20271.776428662273,0.0,3,36346.798828125,5.632680043150034,114184.43052892527,0.0,0,0.0,0.010910439995532902,-0.00038170216623711336,-1.0,0.019267822736030827,0.019267822736030827,False,61700.27329579165,18791.85692565754,2800.233294359494,-1371.9996479055371,20271.776428662273,0.0,20271.776428662273,20271.776428662273,-1371.9996479055371,417.02844078165333
112089,Kurunegala,PF,10.0,61206135101,helped,a,43493.30859375,1.0,1,26.63720358643204,26.63720358643204,0.0,30300.85764454168,10984.33525174146,0.0,10984.33525174146,0.0,0.0,0.00017167126035360836,3608.8735842161127,0.0,3608.8735842161127,3608.8735842161127,0.0,3608.8735842161127,0.0,3,36346.798828125,5.632680043150034,20327.630216065434,0.0,0,0.0,0.011489537187327417,-0.0008947134180609993,-1.0,0.019267822736030827,0.019267822736030827,False,10984.33525174146,18805.942344461873,2525.0714703784734,-3022.97059179166,3608.8735842161127,0.0,3608.8735842161127,3608.8735842161127,-3022.97059179166,127.7811979962962
112093,Kurunegala,PF,10.0,61207001041,helped,a,43493.30859375,1.0,1,13.31860179321602,13.31860179321602,0.0,31996.0828192639,10161.432133274528,0.0,10161.432133274528,0.0,0.0,0.00017167126035360836,3338.510994351282,0.0,3338.510994351282,3338.510994351282,0.0,3338.510994351282,0.0,3,36346.798828125,5.632680043150034,18804.764251719444,0.0,0,0.0,0.011181024253643482,-0.0006233801927457384,-1.0,0.019267822736030827,0.019267822736030827,False,10161.432133274528,18968.752056560133,2666.3402349386583,-2175.358004430551,3338.510994351282,0.0,3338.510994351282,3338.510994351282,-2175.358004430551,106.24025045822412
112096,Kurunegala,PF,10.0,61207001071,helped,a,43493.30859375,1.0,1,39.95580537964806,39.95580537964806,0.0,28282.37780615437,12321.640140667116,0.0,12321.640140667116,0.0,0.0,0.00017167126035360836,4048.241481961378,0.0,4048.241481961378,4048.241481961378,0.0,4048.241481961378,0.0,3,36346.798828125,5.632680043150034,22802.449005295974,0.0,0,0.0,0.011892469217015247,-0.0012421580459367244,-1.0,0.019267822736030827,0.019267822736030827,False,12321.640140667116,18609.824172632125,2356.8648171795307,-4032.2105109853146,4048.241481961378,0.0,4048.241481961378,4048.241481961378,-4032.2105109853146,155.6927166271039
112118,Kurunegala,PF,10.0,61207003101,helped,a,43493.30859375,1.0,1,19.97790268982403,19.97790268982403,0.0,34259.44261122214,8221.566832105378,0.0,8221.566832105378,0.0,0.0,0.00017167126035360836,2701.1735058385498,0.0,2701.1735058385498,2701.1735058385498,0.0,2701.1735058385498,0.0,3,36346.798828125,5.632680043150034,15214.846099422411,0.0,0,0.0,0.010805375138799336,-0.0002869472732317487,-1.0,0.019267822736030827,0.019267822736030827,False,8221.566832105378,19191.450485937996,2854.9535509351786,-1043.6781084514296,2701.1735058385498,0.0,2701.1735058385498,2701.1735058385498,-1043.6781084514296,72.1551370768782
